Record_Date,Equipment_ID,Equipment_Type,Fleet_Category,Manufacturer,Fuel_Type,Equipment_Age_Year,Daily_Operating_Hours,ULD_Handling_Count,Consecutive_Working_Days,Cargo_Weight_Handled_KG,Overload_Event_Count,Breakdown_Count_6M,Operator_Experience_Years,Battery_Status,Hydraulic_Leak_Observed,Warehouse_Zone,Outdoor_Usage,Warning_Indicator_Count,Downtime_Hours_Last_30D,Peak_Hour_Operations,Failure_Risk_Level
2024-01-13,F-012,Forklift,Ramp,Hyster,Electric,1.1,12,37,10,12469,6,56,1,Good,Yes,Cold Storage,Yes,5,0,No,Low
2024-01-13,BL-028,Belt Loader,Cargo,Toyota,Diesel,6.0,10,61,18,36600,4,32,14,Good,No,Export,No,8,5,No,Low
2024-01-14,F-013,Forklift,Ramp,Toyota,Diesel,3.7,11,22,13,7150,6,57,8,Good,No,Import,No,5,14,Yes,Low
2024-01-14,F-008,Forklift,Ramp,Caterpillar,Diesel,5.0,16,61,14,26413,8,55,15,Good,Yes,Import,No,8,7,Yes,Medium
2024-01-14,CT-043,Cargo Tractor,Cargo,Toyota,Diesel,8.0,12,36,11,22788,7,37,14,Good,Yes,Import,No,8,4,No,Low
2024-01-14,F-001,Forklift,Ramp,Hyster,Diesel,8.0,14,15,19,4620,7,52,12,Good,No,Export,Yes,8,3,Yes,Low
2024-01-14,F-020,Forklift,Warehouse,Toyota,Diesel,1.9,10,58,15,26216,3,33,3,Critical,No,Export,No,1,0,No,Low
2024-01-14,BL-038,Belt Loader,Ramp,Jungheinrich,Electric,7.9,10,68,12,43248,6,17,6,Good,Yes,Import,Yes,5,4,No,Medium
2024-01-14,PT-085,Pallet Transporter,Cargo,Hyster,Electric,1.4,13,30,9,11190,2,22,4,Critical,No,Cold Storage,No,3,3,No,Low
2024-01-14,CT-047,Cargo Tractor,Warehouse,Toyota,Diesel,6.8,11,64,11,22016,6,41,1,Good,Yes,Export,Yes,5,1,Yes,Low
2024-01-14,F-011,Forklift,Warehouse,TLD,Electric,7.7,12,65,11,29770,7,73,3,Good,Yes,Cold Storage,No,8,2,Yes,Medium
2024-01-14,PT-081,Pallet Transporter,Ramp,Caterpillar,Diesel,3.5,11,20,17,7900,6,34,9,Good,No,Import,Yes,6,5,Yes,Low
2024-01-14,CT-058,Cargo Tractor,Warehouse,Jungheinrich,Diesel,4.2,14,74,11,22348,8,34,8,Good,No,Export,Yes,8,5,Yes,Low
2024-01-14,PT-077,Pallet Transporter,Warehouse,Jungheinrich,Diesel,7.5,11,26,16,14898,6,35,9,Good,Yes,Cold Storage,Yes,7,3,No,Medium
2024-01-14,F-019,Forklift,Ramp,Hyster,Diesel,2.3,14,19,18,6061,7,72,7,Good,No,Import,Yes,6,3,Yes,Low
2024-01-14,F-014,Forklift,Ramp,Jungheinrich,Diesel,5.8,12,20,19,12740,7,65,5,Good,Yes,Export,No,6,1,Yes,Medium
2024-01-14,BL-039,Belt Loader,Cargo,Toyota,Diesel,2.4,15,38,22,23104,8,31,9,Good,Yes,Export,No,8,8,Yes,Medium
2024-01-14,F-015,Forklift,Warehouse,Jungheinrich,Electric,4.0,12,28,10,13580,4,60,11,Good,No,Import,No,8,4,Yes,Low
2024-01-14,UT-075,ULD Transporter,Cargo,Jungheinrich,Diesel,7.7,15,33,17,21219,8,30,9,Good,No,Import,No,8,9,No,Medium
2024-01-14,F-025,Forklift,Cargo,Jungheinrich,Diesel,6.4,14,75,12,51150,8,36,9,Good,No,Import,No,6,0,Yes,Low
2024-01-14,CT-057,Cargo Tractor,Ramp,Caterpillar,Diesel,1.3,13,30,14,19410,2,14,6,Critical,No,General Cargo,No,1,0,No,Low
2024-01-14,F-007,Forklift,Warehouse,Jungheinrich,Electric,7.9,14,70,15,36610,6,52,13,Good,Yes,General Cargo,No,8,3,Yes,High
2024-01-14,F-018,Forklift,Cargo,Caterpillar,Electric,6.7,14,39,12,12792,8,67,4,Good,Yes,General Cargo,No,7,3,Yes,Low
2024-01-14,PT-078,Pallet Transporter,Cargo,Hyster,Electric,3.0,11,67,14,33835,3,27,4,Good,No,Cold Storage,No,8,3,Yes,Low
2024-01-14,BL-034,Belt Loader,Warehouse,Toyota,Diesel,5.3,12,24,14,16392,8,35,2,Good,No,General Cargo,No,8,9,No,Low
2024-01-14,F-006,Forklift,Warehouse,Hyster,Electric,2.6,16,59,15,27022,8,63,11,Good,No,General Cargo,No,8,1,No,Low
2024-01-14,UT-066,ULD Transporter,Warehouse,Jungheinrich,Diesel,8.7,11,51,14,16779,2,10,14,Weak,No,Export,No,5,4,No,Low
2024-01-14,CT-054,Cargo Tractor,Ramp,Caterpillar,Diesel,4.0,12,27,18,15498,7,29,2,Good,Yes,Export,No,8,0,No,Low
2024-01-14,CT-042,Cargo Tractor,Warehouse,Toyota,Electric,6.7,13,15,16,6585,8,40,1,Good,Yes,Cold Storage,No,8,9,Yes,Medium
2024-01-14,UT-071,ULD Transporter,Warehouse,TLD,Electric,8.4,14,67,19,38056,8,29,1,Good,No,Export,Yes,8,14,No,High
2024-01-15,F-021,Forklift,Cargo,Toyota,Electric,6.2,13,69,17,40227,8,68,6,Good,Yes,General Cargo,No,6,7,Yes,High
2024-01-15,BL-033,Belt Loader,Warehouse,Jungheinrich,Diesel,7.8,11,61,11,29097,5,35,4,Good,No,Import,Yes,6,0,Yes,Low
2024-01-15,F-020,Forklift,Warehouse,Toyota,Diesel,1.9,12,15,13,9735,3,33,6,Critical,No,Import,Yes,2,1,No,Low
2024-01-15,BL-029,Belt Loader,Cargo,Hyster,Diesel,1.9,10,52,16,21788,4,35,11,Weak,No,Import,Yes,5,1,No,Low
2024-01-15,F-004,Forklift,Cargo,Caterpillar,Electric,8.4,15,41,18,23985,8,58,5,Good,No,Cold Storage,No,7,3,No,Low
2024-01-15,PT-082,Pallet Transporter,Ramp,Hyster,Electric,5.5,14,42,18,20538,8,39,13,Good,Yes,Cold Storage,No,5,3,No,Low
2024-01-15,BL-037,Belt Loader,Ramp,TLD,Diesel,1.7,15,75,15,32250,8,28,2,Good,Yes,General Cargo,Yes,8,5,Yes,High
2024-01-15,F-006,Forklift,Warehouse,Hyster,Electric,2.6,15,61,19,26840,8,63,8,Good,Yes,Import,No,8,1,No,Medium
2024-01-15,F-024,Forklift,Ramp,Toyota,Electric,4.5,12,18,15,10422,8,69,15,Good,Yes,Import,Yes,8,5,No,Low
2024-01-15,CT-045,Cargo Tractor,Ramp,Toyota,Electric,3.0,11,43,13,19522,5,41,15,Good,No,Cold Storage,No,6,0,No,Low
2024-01-15,CT-055,Cargo Tractor,Cargo,Jungheinrich,Diesel,7.4,11,20,10,13600,2,33,14,Weak,No,Export,Yes,4,1,No,Low
2024-01-15,UT-067,ULD Transporter,Ramp,Caterpillar,Electric,5.2,13,58,12,23432,8,33,1,Good,Yes,General Cargo,No,8,10,No,Medium
2024-01-15,PT-083,Pallet Transporter,Warehouse,Jungheinrich,Electric,2.3,11,75,10,51300,6,29,4,Good,No,General Cargo,Yes,4,0,Yes,Low
2024-01-15,F-001,Forklift,Ramp,Hyster,Diesel,8.0,13,67,13,32227,7,53,13,Good,Yes,Import,Yes,8,3,Yes,High
2024-01-15,BL-036,Belt Loader,Warehouse,Caterpillar,Diesel,4.2,11,27,10,14013,6,35,9,Good,Yes,Cold Storage,Yes,7,12,No,Medium
2024-01-15,F-012,Forklift,Ramp,Hyster,Electric,1.1,14,47,14,31490,4,56,12,Critical,No,General Cargo,Yes,2,0,No,Low
2024-01-15,F-016,Forklift,Cargo,Jungheinrich,Diesel,4.9,11,16,9,7008,2,39,3,Critical,No,Cold Storage,No,2,0,No,Low
2024-01-15,F-003,Forklift,Warehouse,Hyster,Diesel,3.0,13,73,12,48472,7,49,11,Good,Yes,Cold Storage,No,8,9,No,Medium
2024-01-15,F-005,Forklift,Ramp,Toyota,Diesel,5.4,13,42,15,15288,8,62,5,Good,No,Import,Yes,8,9,No,Low
2024-01-15,CT-059,Cargo Tractor,Warehouse,Jungheinrich,Electric,7.1,11,53,19,25334,6,43,9,Good,No,Export,Yes,6,1,No,Low
2024-01-15,UT-062,ULD Transporter,Warehouse,Jungheinrich,Diesel,9.0,13,22,13,13970,8,41,9,Good,No,Export,No,8,13,Yes,Low
2024-01-15,CT-052,Cargo Tractor,Cargo,Jungheinrich,Diesel,4.7,14,37,20,12062,8,48,14,Good,Yes,General Cargo,No,8,10,Yes,Medium
2024-01-15,UT-064,ULD Transporter,Warehouse,Caterpillar,Diesel,7.9,10,25,16,7850,5,38,13,Good,No,Export,No,6,2,No,Low
2024-01-15,UT-074,ULD Transporter,Cargo,Jungheinrich,Diesel,2.1,15,66,19,26466,8,35,15,Good,Yes,Import,No,8,3,Yes,High
2024-01-15,UT-070,ULD Transporter,Cargo,Toyota,Electric,4.8,16,65,20,27885,8,29,12,Good,Yes,General Cargo,No,4,2,Yes,Medium
2024-01-15,PT-076,Pallet Transporter,Ramp,Jungheinrich,Electric,7.3,13,25,18,9125,6,33,9,Good,Yes,Export,Yes,7,7,Yes,High
2024-01-15,UT-061,ULD Transporter,Cargo,TLD,Electric,5.0,15,28,17,17164,8,33,14,Good,Yes,Cold Storage,No,8,9,Yes,High
2024-01-15,CT-053,Cargo Tractor,Cargo,Jungheinrich,Electric,4.5,15,48,17,23232,8,29,1,Good,Yes,Cold Storage,Yes,8,1,Yes,High
2024-01-15,F-002,Forklift,Cargo,Caterpillar,Diesel,6.1,13,37,19,20572,8,50,4,Good,Yes,Cold Storage,No,8,6,Yes,Medium
2024-01-15,CT-056,Cargo Tractor,Ramp,Jungheinrich,Diesel,3.9,14,31,12,18786,8,39,12,Good,No,Cold Storage,Yes,8,3,Yes,Low
2024-01-15,F-010,Forklift,Warehouse,Hyster,Electric,5.1,12,51,15,27999,2,46,13,Critical,No,Cold Storage,No,2,1,No,Low
2024-01-15,CT-046,Cargo Tractor,Ramp,Caterpillar,Electric,4.4,11,33,16,18480,6,39,8,Good,No,General Cargo,No,3,1,No,Low
2024-01-15,CT-041,Cargo Tractor,Ramp,Hyster,Electric,5.7,14,69,17,27324,8,38,7,Good,Yes,Import,Yes,8,6,Yes,Medium
2024-01-15,CT-049,Cargo Tractor,Warehouse,Toyota,Diesel,8.4,10,71,13,39689,5,36,10,Good,No,Import,No,7,2,Yes,Low
2024-01-15,F-017,Forklift,Ramp,Hyster,Electric,1.5,11,61,16,31232,7,61,15,Good,Yes,General Cargo,No,8,16,Yes,High
2024-01-15,F-013,Forklift,Ramp,Toyota,Diesel,3.7,11,40,16,18800,6,57,4,Good,No,General Cargo,No,5,14,Yes,Low
2024-01-16,F-014,Forklift,Ramp,Jungheinrich,Diesel,5.8,11,17,14,9452,7,66,15,Good,No,Import,Yes,6,1,Yes,Low
2024-01-16,F-003,Forklift,Warehouse,Hyster,Diesel,3.0,11,38,12,21736,7,49,4,Good,Yes,Cold Storage,No,8,9,Yes,Medium
2024-01-16,F-016,Forklift,Cargo,Jungheinrich,Diesel,4.9,9,70,7,34370,3,39,1,Critical,No,Import,No,2,0,Yes,Low
2024-01-16,CT-050,Cargo Tractor,Cargo,Hyster,Diesel,5.5,10,28,9,11004,5,37,7,Weak,No,Export,No,0,0,Yes,Low
2024-01-16,SL-086,Scissor Lift,Ramp,Caterpillar,Electric,6.2,11,18,14,9900,6,10,12,Good,No,Export,Yes,4,2,Yes,Low
2024-01-16,F-017,Forklift,Ramp,Hyster,Electric,1.5,15,18,12,6066,7,61,10,Good,Yes,Import,No,8,16,Yes,Medium
2024-01-16,PT-080,Pallet Transporter,Cargo,Jungheinrich,Electric,7.1,16,57,20,37278,8,41,6,Good,Yes,Export,Yes,8,8,Yes,High
2024-01-16,F-010,Forklift,Warehouse,Hyster,Electric,5.1,12,23,7,8395,1,46,12,Critical,No,General Cargo,No,0,0,No,Low
2024-01-16,CT-043,Cargo Tractor,Cargo,Toyota,Diesel,8.0,11,16,11,5392,7,38,1,Good,No,Cold Storage,No,8,4,No,Low
2024-01-16,SL-087,Scissor Lift,Ramp,Hyster,Diesel,7.7,15,20,22,12120,6,18,1,Good,Yes,General Cargo,No,5,1,No,Medium
2024-01-16,BL-026,Belt Loader,Warehouse,Caterpillar,Diesel,6.6,14,73,11,43800,6,31,14,Good,No,Import,Yes,4,4,No,Low
2024-01-16,BL-028,Belt Loader,Cargo,Toyota,Diesel,6.0,13,40,13,12000,5,33,9,Good,No,General Cargo,No,8,5,No,Low
2024-01-16,F-021,Forklift,Cargo,Toyota,Electric,6.2,15,62,18,31496,8,68,10,Good,No,Cold Storage,No,7,7,Yes,Medium
2024-01-16,F-019,Forklift,Ramp,Hyster,Diesel,2.3,15,47,14,21197,7,72,6,Good,Yes,Import,Yes,7,3,Yes,Medium
2024-01-16,F-001,Forklift,Ramp,Hyster,Diesel,8.0,14,39,16,22698,7,53,1,Good,No,Import,Yes,8,4,No,Low
2024-01-16,UT-068,ULD Transporter,Warehouse,Hyster,Electric,6.7,14,48,14,30960,2,36,8,Critical,No,General Cargo,No,5,0,No,Low
2024-01-16,BL-031,Belt Loader,Cargo,Hyster,Electric,5.3,13,48,14,24096,8,31,15,Good,Yes,Cold Storage,No,8,7,No,Low
2024-01-16,F-012,Forklift,Ramp,Hyster,Electric,1.1,12,36,7,18828,5,56,11,Weak,No,Export,No,2,1,No,Low
2024-01-16,BL-035,Belt Loader,Ramp,Toyota,Diesel,6.0,13,40,19,12960,8,44,7,Good,No,Export,Yes,8,5,No,Low
2024-01-16,CT-044,Cargo Tractor,Ramp,TLD,Diesel,5.8,11,58,21,35090,7,42,1,Good,Yes,General Cargo,Yes,8,5,Yes,High
2024-01-16,F-018,Forklift,Cargo,Caterpillar,Electric,6.7,13,70,19,47740,8,67,9,Good,Yes,Cold Storage,Yes,8,3,Yes,High
2024-01-16,SL-090,Scissor Lift,Warehouse,Toyota,Diesel,1.5,13,70,19,31990,8,16,14,Good,No,General Cargo,Yes,8,0,Yes,Medium
2024-01-16,CT-047,Cargo Tractor,Warehouse,Toyota,Diesel,6.8,14,75,12,36600,6,41,15,Good,Yes,Import,Yes,6,1,Yes,Medium
2024-01-16,F-011,Forklift,Warehouse,TLD,Electric,7.7,15,33,18,21747,7,74,5,Good,No,Import,Yes,8,2,No,Medium
2024-01-16,F-023,Forklift,Ramp,Jungheinrich,Diesel,7.2,15,43,17,19780,8,60,3,Good,Yes,Cold Storage,Yes,8,13,No,High
2024-01-16,PT-079,Pallet Transporter,Ramp,Caterpillar,Electric,2.9,12,44,16,28116,8,36,13,Good,Yes,Export,No,5,0,No,Low
2024-01-16,F-022,Forklift,Cargo,Jungheinrich,Diesel,2.3,13,53,9,30793,4,68,3,Critical,No,Export,Yes,2,0,Yes,Low
2024-01-16,UT-073,ULD Transporter,Warehouse,Jungheinrich,Electric,3.6,15,58,15,29812,7,28,7,Good,No,General Cargo,No,5,1,Yes,Low
2024-01-16,BL-030,Belt Loader,Ramp,Caterpillar,Electric,1.4,12,50,16,19850,8,40,1,Good,Yes,Import,Yes,8,6,No,Medium
2024-01-16,F-009,Forklift,Ramp,Caterpillar,Electric,2.9,14,74,19,44696,8,63,9,Good,Yes,Export,Yes,8,10,Yes,High
2024-01-16,CT-060,Cargo Tractor,Warehouse,Jungheinrich,Electric,5.1,12,56,17,38696,8,39,14,Good,No,General Cargo,No,8,1,No,Low
2024-01-17,F-015,Forklift,Warehouse,Jungheinrich,Electric,4.0,14,64,15,37120,4,60,6,Good,No,Cold Storage,Yes,8,4,No,Low
2024-01-17,F-009,Forklift,Ramp,Caterpillar,Electric,2.9,12,62,18,18972,8,63,9,Good,Yes,Cold Storage,No,8,10,Yes,High
2024-01-17,BL-039,Belt Loader,Cargo,Toyota,Diesel,2.4,13,37,18,11433,8,31,5,Good,No,Cold Storage,Yes,8,8,No,Low
2024-01-17,F-020,Forklift,Warehouse,Toyota,Diesel,1.9,12,70,8,42000,3,33,15,Critical,No,Import,Yes,2,1,Yes,Low
2024-01-17,CT-055,Cargo Tractor,Cargo,Jungheinrich,Diesel,7.4,9,46,6,23736,2,33,11,Weak,No,General Cargo,No,4,2,Yes,Low
2024-01-17,CT-051,Cargo Tractor,Cargo,Caterpillar,Electric,7.5,11,36,6,23508,0,39,13,Weak,No,Cold Storage,Yes,4,0,No,Low
2024-01-17,PT-083,Pallet Transporter,Warehouse,Jungheinrich,Electric,2.3,13,35,10,16660,6,30,13,Good,No,Import,No,5,0,Yes,Low
2024-01-17,BL-034,Belt Loader,Warehouse,Toyota,Diesel,5.3,13,51,21,31926,8,35,11,Good,No,Export,No,8,9,No,Low
2024-01-17,F-004,Forklift,Cargo,Caterpillar,Electric,8.4,14,20,16,6760,8,58,13,Good,Yes,Import,No,7,3,Yes,Medium
2024-01-17,UT-069,ULD Transporter,Ramp,TLD,Diesel,8.8,13,52,21,16380,8,38,9,Good,Yes,Export,Yes,6,3,Yes,High
2024-01-17,CT-057,Cargo Tractor,Ramp,Caterpillar,Diesel,1.3,9,21,13,9618,2,14,4,Critical,No,General Cargo,Yes,1,0,Yes,Low
2024-01-17,F-021,Forklift,Cargo,Toyota,Electric,6.2,16,17,18,10404,8,68,1,Good,No,Export,No,7,7,Yes,Low
2024-01-17,F-008,Forklift,Ramp,Caterpillar,Diesel,5.0,16,60,16,33660,8,56,2,Good,No,Export,No,8,7,No,Medium
2024-01-17,UT-065,ULD Transporter,Warehouse,TLD,Diesel,3.2,14,19,23,12274,8,24,8,Good,No,General Cargo,No,8,8,Yes,Low
2024-01-17,PT-077,Pallet Transporter,Warehouse,Jungheinrich,Diesel,7.5,13,69,17,43470,6,35,9,Good,Yes,General Cargo,No,7,3,Yes,High
2024-01-17,BL-040,Belt Loader,Ramp,Toyota,Diesel,8.5,12,31,15,11997,3,33,1,Good,No,Export,Yes,7,0,Yes,Low
2024-01-17,F-006,Forklift,Warehouse,Hyster,Electric,2.6,12,17,20,10285,8,63,8,Good,Yes,Cold Storage,Yes,8,1,Yes,Medium
2024-01-17,UT-064,ULD Transporter,Warehouse,Caterpillar,Diesel,7.9,12,40,8,12200,5,39,1,Good,No,Import,No,6,2,Yes,Low
2024-01-17,F-011,Forklift,Warehouse,TLD,Electric,7.7,13,32,12,14784,7,75,2,Good,No,Export,Yes,8,2,No,Low
2024-01-17,UT-066,ULD Transporter,Warehouse,Jungheinrich,Diesel,8.7,11,29,10,17719,3,10,1,Good,No,Export,Yes,6,4,Yes,Low
2024-01-17,F-007,Forklift,Warehouse,Jungheinrich,Electric,7.9,11,30,12,13980,6,53,12,Good,No,Export,No,8,3,Yes,Low
2024-01-17,F-025,Forklift,Cargo,Jungheinrich,Diesel,6.4,14,51,13,23613,8,36,7,Good,Yes,Export,No,6,0,No,Low
2024-01-17,UT-071,ULD Transporter,Warehouse,TLD,Electric,8.4,14,48,19,27120,8,30,2,Good,Yes,Import,No,8,14,Yes,High
2024-01-17,CT-048,Cargo Tractor,Cargo,TLD,Diesel,4.0,12,31,19,12927,8,39,8,Good,No,Export,Yes,8,5,No,Low
2024-01-17,CT-041,Cargo Tractor,Ramp,Hyster,Electric,5.8,14,48,15,30000,8,39,9,Good,Yes,General Cargo,No,8,6,No,Low
2024-01-17,F-001,Forklift,Ramp,Hyster,Diesel,8.0,13,17,13,5746,7,53,15,Good,No,General Cargo,Yes,8,4,Yes,Low
2024-01-17,BL-037,Belt Loader,Ramp,TLD,Diesel,1.7,15,42,19,26460,8,29,12,Good,No,Cold Storage,Yes,8,5,No,Low
2024-01-17,UT-072,ULD Transporter,Warehouse,Hyster,Electric,4.8,14,52,19,27456,8,31,10,Good,No,General Cargo,No,8,13,Yes,Low
2024-01-18,F-015,Forklift,Warehouse,Jungheinrich,Electric,4.0,14,46,6,22540,4,61,13,Good,No,General Cargo,No,8,5,No,Low
2024-01-18,CT-054,Cargo Tractor,Ramp,Caterpillar,Diesel,4.0,14,59,15,37406,5,29,6,Critical,No,General Cargo,No,5,0,Yes,Low
2024-01-18,SL-088,Scissor Lift,Warehouse,TLD,Diesel,7.0,10,23,21,13961,3,6,11,Good,No,Export,Yes,8,2,No,Low
2024-01-18,CT-058,Cargo Tractor,Warehouse,Jungheinrich,Diesel,4.2,13,38,21,20634,8,34,15,Good,Yes,Import,No,8,6,Yes,Medium
2024-01-18,F-006,Forklift,Warehouse,Hyster,Electric,2.6,16,23,15,11868,8,64,9,Good,Yes,Import,Yes,8,1,Yes,Medium
2024-01-18,F-013,Forklift,Ramp,Toyota,Diesel,3.7,13,21,12,14112,6,57,12,Good,No,Export,No,5,14,No,Low
2024-01-18,UT-063,ULD Transporter,Ramp,Caterpillar,Diesel,1.3,11,54,20,33642,5,20,14,Good,No,Import,Yes,8,4,Yes,Low
2024-01-18,F-017,Forklift,Ramp,Hyster,Electric,1.5,13,39,16,14196,8,62,4,Good,No,Export,No,8,16,No,Low
2024-01-18,F-025,Forklift,Cargo,Jungheinrich,Diesel,6.4,13,30,12,18030,8,36,4,Good,No,Cold Storage,Yes,7,1,Yes,Low
2024-01-18,F-024,Forklift,Ramp,Toyota,Electric,4.5,14,70,20,29820,8,69,13,Good,Yes,Import,Yes,8,5,No,Medium
2024-01-18,CT-056,Cargo Tractor,Ramp,Jungheinrich,Diesel,3.9,12,41,18,28085,8,39,8,Good,Yes,General Cargo,Yes,8,3,No,Medium
2024-01-18,CT-047,Cargo Tractor,Warehouse,Toyota,Diesel,6.8,13,64,13,30976,6,41,1,Good,No,Export,Yes,7,1,Yes,Low
2024-01-18,PT-081,Pallet Transporter,Ramp,Caterpillar,Diesel,3.5,12,15,19,5880,6,34,9,Good,Yes,Cold Storage,Yes,6,5,No,Medium
2024-01-18,F-003,Forklift,Warehouse,Hyster,Diesel,3.0,13,61,15,26596,7,50,14,Good,No,General Cargo,No,8,9,No,Low
2024-01-18,BL-027,Belt Loader,Warehouse,Jungheinrich,Electric,3.5,14,46,10,30360,4,26,2,Weak,No,Cold Storage,No,2,1,Yes,Low
2024-01-18,CT-059,Cargo Tractor,Warehouse,Jungheinrich,Electric,7.1,11,18,11,12222,6,43,9,Good,Yes,General Cargo,No,7,1,No,Low
2024-01-18,F-012,Forklift,Ramp,Hyster,Electric,1.1,13,74,16,50838,5,56,3,Weak,No,General Cargo,Yes,2,2,Yes,Low
2024-01-18,BL-032,Belt Loader,Ramp,TLD,Electric,2.2,11,69,17,37674,4,23,1,Weak,No,Import,Yes,5,0,No,Low
2024-01-18,CT-052,Cargo Tractor,Cargo,Jungheinrich,Diesel,4.7,12,46,16,31280,8,48,2,Good,Yes,Export,No,8,10,No,High
2024-01-18,F-002,Forklift,Cargo,Caterpillar,Diesel,6.1,14,65,16,44850,8,50,15,Good,No,Cold Storage,Yes,8,6,No,Low
2024-01-18,PT-084,Pallet Transporter,Cargo,Caterpillar,Electric,5.5,13,69,14,40710,8,25,13,Good,Yes,Export,No,8,6,No,Medium
2024-01-18,CT-042,Cargo Tractor,Warehouse,Toyota,Electric,6.7,12,63,17,21735,8,40,14,Good,No,General Cargo,No,8,9,Yes,Low
2024-01-18,F-009,Forklift,Ramp,Caterpillar,Electric,2.9,12,38,18,15504,8,64,9,Good,Yes,Cold Storage,Yes,8,10,Yes,High
2024-01-18,PT-078,Pallet Transporter,Cargo,Hyster,Electric,3.0,11,39,10,17160,3,28,14,Good,No,Export,No,8,4,No,Low
2024-01-18,F-005,Forklift,Ramp,Toyota,Diesel,5.4,15,64,15,19648,8,62,4,Good,No,Import,No,8,10,No,Low
2024-01-18,BL-031,Belt Loader,Cargo,Hyster,Electric,5.3,16,75,11,32250,8,32,11,Good,No,Cold Storage,No,8,7,No,Low
2024-01-19,CT-048,Cargo Tractor,Cargo,TLD,Diesel,4.0,16,39,18,13416,8,39,5,Good,No,Cold Storage,Yes,8,5,Yes,Low
2024-01-19,BL-026,Belt Loader,Warehouse,Caterpillar,Diesel,6.6,11,19,16,12787,6,31,2,Good,No,Import,No,5,5,Yes,Low
2024-01-19,CT-049,Cargo Tractor,Warehouse,Toyota,Diesel,8.4,10,49,14,30919,5,36,10,Good,No,Export,No,7,3,No,Low
2024-01-19,CT-041,Cargo Tractor,Ramp,Hyster,Electric,5.8,14,65,16,37895,8,39,6,Good,Yes,Import,Yes,8,6,No,High
2024-01-19,CT-053,Cargo Tractor,Cargo,Jungheinrich,Electric,4.5,13,65,14,40625,8,30,1,Good,Yes,General Cargo,Yes,8,1,Yes,Medium
2024-01-19,F-011,Forklift,Warehouse,TLD,Electric,7.7,12,24,19,14352,8,76,10,Good,Yes,Import,Yes,8,2,Yes,High
2024-01-19,F-010,Forklift,Warehouse,Hyster,Electric,5.1,10,44,13,20372,2,46,2,Critical,No,Cold Storage,Yes,0,0,No,Low
2024-01-19,F-022,Forklift,Cargo,Jungheinrich,Diesel,2.3,11,29,8,12006,4,68,5,Weak,No,General Cargo,No,2,0,Yes,Low
2024-01-19,F-021,Forklift,Cargo,Toyota,Electric,6.2,16,37,11,24309,8,69,5,Good,No,General Cargo,Yes,8,7,Yes,Low
2024-01-19,PT-079,Pallet Transporter,Ramp,Caterpillar,Electric,2.9,12,58,18,27434,6,36,11,Critical,No,Cold Storage,Yes,2,0,No,Low
2024-01-19,BL-033,Belt Loader,Warehouse,Jungheinrich,Diesel,7.8,11,41,17,22919,5,36,14,Good,No,Export,No,6,0,No,Low
2024-01-19,F-007,Forklift,Warehouse,Jungheinrich,Electric,7.9,11,20,11,11300,6,54,6,Good,No,Import,No,8,3,Yes,Low
2024-01-19,F-001,Forklift,Ramp,Hyster,Diesel,8.0,15,30,16,17700,7,54,11,Good,Yes,General Cargo,Yes,8,4,Yes,High
2024-01-19,CT-050,Cargo Tractor,Cargo,Hyster,Diesel,5.5,13,37,13,24457,5,38,9,Weak,No,General Cargo,Yes,1,0,Yes,Low
2024-01-19,BL-038,Belt Loader,Ramp,Jungheinrich,Electric,7.9,13,43,16,23908,6,18,14,Good,Yes,Cold Storage,No,5,4,No,Low
2024-01-19,CT-043,Cargo Tractor,Cargo,Toyota,Diesel,8.0,11,39,18,20436,7,39,11,Good,No,General Cargo,Yes,8,4,No,Low
2024-01-19,F-005,Forklift,Ramp,Toyota,Diesel,5.4,14,68,16,33456,8,62,13,Good,No,Import,No,8,10,Yes,Medium
2024-01-19,CT-060,Cargo Tractor,Warehouse,Jungheinrich,Electric,5.1,15,23,15,13202,8,39,10,Good,No,Export,No,8,1,Yes,Low
2024-01-19,F-018,Forklift,Cargo,Caterpillar,Electric,6.7,13,35,12,15155,8,68,5,Good,Yes,Cold Storage,Yes,8,3,No,Low
2024-01-19,F-019,Forklift,Ramp,Hyster,Diesel,2.3,15,45,19,22905,7,72,3,Good,Yes,Export,Yes,7,3,No,Medium
2024-01-19,CT-046,Cargo Tractor,Ramp,Caterpillar,Electric,4.4,15,64,15,22592,6,40,15,Good,Yes,General Cargo,Yes,3,1,No,Low
2024-01-19,F-014,Forklift,Ramp,Jungheinrich,Diesel,5.9,14,37,15,18315,8,67,11,Good,No,Import,Yes,6,1,No,Low
2024-01-19,UT-075,ULD Transporter,Cargo,Jungheinrich,Diesel,7.7,16,27,15,9477,8,31,12,Good,Yes,Import,No,8,9,Yes,High
2024-01-19,UT-061,ULD Transporter,Cargo,TLD,Electric,5.0,15,29,13,17168,8,34,10,Good,Yes,General Cargo,No,8,9,No,Medium
2024-01-19,PT-085,Pallet Transporter,Cargo,Hyster,Electric,1.4,11,17,11,11798,3,22,14,Critical,No,Import,Yes,3,3,No,Low
2024-01-19,BL-036,Belt Loader,Warehouse,Caterpillar,Diesel,4.2,12,58,11,32828,7,36,3,Good,No,Export,Yes,7,12,No,Low
2024-01-19,PT-083,Pallet Transporter,Warehouse,Jungheinrich,Electric,2.3,14,47,17,22137,7,30,1,Good,No,Import,Yes,6,0,No,Low
